"x"
"Abies balsamea"
"Abietinella abietina"
"Abutilon theophrasti"
"Acalypha rhomboidea"
"Acanthospermum hispidum"
"Acaulon muticum var. rufescens"
"Acaulon triquetrum"
"Achillea alpina"
"Achillea millefolium"
"Achillea ptarmica"
"Acorus americanus"
"Acorus calamus"
"Acroptilon repens"
"Actaea pachypoda"
"Actaea rubra"
"Adenocaulon bicolor"
"Adiantum pedatum"
"Adlumia fungosa"
"Agalinis gattingeri"
"Agalinis purpurea"
"Agalinis purpurea var. parviflora"
"Agalinis purpurea var. purpurea"
"Agalinis skinneriana"
"Agalinis tenuifolia"
"Ageratina altissima"
"Ageratina altissima var. altissima"
"Agoseris glauca"
"Agoseris glauca var. glauca"
"Agrimonia gryposepala"
"Agrimonia parviflora"
"Agrimonia pubescens"
"Agrimonia striata"
"Agropyron"
"Agropyron cristatum"
"Agrostemma githago var. githago"
"Agrostis"
"Agrostis anadyrensis"
"Agrostis capillaris"
"Agrostis gigantea"
"Agrostis hyemalis"
"Agrostis mertensii"
"Agrostis nebulosa"
"Agrostis perennans"
"Agrostis scabra"
"Agrostis stolonifera"
"Agrostis tolucensis"
"Alcea rosea"
"Alchemilla filicaulis"
"Alchemilla filicaulis subsp. filicaulis"
"Alchemilla mollis"
"Alchemilla monticola"
"Aletris farinosa"
"Alisma gramineum"
"Alisma subcordatum"
"Alisma triviale"
"Alliaria petiolata"
"Allium canadense var. canadense"
"Allium cernuum"
"Allium schoenoprasum"
"Allium stellatum"
"Allium tricoccum var. burdickii"
"Allium tricoccum var. tricoccum"
"Allium vineale"
"Alnus glutinosa"
"Alnus incana"
"Alnus incana subsp. rugosa"
"Alnus viridis"
"Alnus viridis subsp. crispa"
"Aloina brevirostris"
"Aloina rigida var. rigida"
"Alopecurus"
"Alopecurus aequalis"
"Alopecurus aequalis var. aequalis"
"Alopecurus geniculatus"
"Alopecurus magellanicus"
"Alopecurus pratensis"
"Althaea hirsuta"
"Althaea officinalis"
"Alyssum alyssoides"
"Alyssum murale"
"Amaranthus albus"
"Amaranthus blitoides"
"Amaranthus blitum"
"Amaranthus hybridus"
"Amaranthus palmeri"
"Amaranthus powellii"
"Amaranthus retroflexus"
"Amaranthus spinosus"
"Amaranthus tuberculatus"
"Amblyodon dealbatus"
"Amblystegium serpens"
"Ambrosia artemisiifolia"
"Ambrosia psilostachya"
"Ambrosia trifida"
"Amelanchier alnifolia"
"Amelanchier alnifolia var. alnifolia"
"Amelanchier amabilis"
"Amelanchier arborea"
"Amelanchier bartramiana"
"Amelanchier humilis"
"Amelanchier interior"
"Amelanchier intermedia"
"Amelanchier laevis"
"Amelanchier sanguinea"
"Amelanchier spicata"
"Amerorchis rotundifolia"
"Ammophila"
"Ammophila breviligulata"
"Ammophila breviligulata subsp. breviligulata"
"Ammophila breviligulata subsp. champlainensis"
"Amphidium lapponicum"
"Amphidium mougeotii"
"Anacamptodon splachnoides"
"Anagallis arvensis"
"Anaphalis margaritacea"
"Andreaea rothii"
"Andreaea rupestris"
"Andromeda polifolia"
"Andromeda polifolia var. latifolia"
"Andromeda polifolia var. polifolia"
"Andropogon"
"Andropogon gerardii"
"Andropogon liebmannii"
"Andropogon sect. Andropogon"
"Andropogon sect. Leptopogon"
"Andropogon virginicus"
"Andropogon virginicus var. glaucus"
"Andropogon virginicus var. virginicus"
"Androsace occidentalis"
"Androsace septentrionalis"
"Anemone acutiloba"
"Anemone americana"
"Anemone canadensis"
"Anemone cylindrica"
"Anemone multifida"
"Anemone multifida var. multifida"
"Anemone parviflora"
"Anemone patens"
"Anemone patens var. multifida"
"Anemone quinquefolia"
"Anemone quinquefolia var. quinquefolia"
"Anemone virginiana"
"Anemone virginiana var. alba"
"Anemone virginiana var. cylindroidea"
"Anemone virginiana var. virginiana"
"Anoda cristata"
"Anomodon attenuatus"
"Anomodon minor"
"Anomodon rostratus"
